,Unnamed: 0,snapped_at,price,market_cap,total_volume,total supply,circulating_supply,date
109,109,2019-10-16 00:00:00 UTC,0.5067163340907207,1168931.4753183548,28422.472822723437,23357291.8079492,2306875.458072511,2019-10-16
110,110,2019-10-17 00:00:00 UTC,0.508526363891905,1153063.021695792,23035.1753230209,22962935.291979115,2267459.67086358,2019-10-17
111,111,2019-10-18 00:00:00 UTC,0.5179157274747669,1152606.224614211,2635.1175368292706,22569074.199232657,2225470.5996939754,2019-10-18
112,112,2019-10-19 00:00:00 UTC,0.5175187263486974,1143069.3538230895,5794.014082753877,22199570.676459868,2208749.7430052496,2019-10-19
113,113,2019-10-20 00:00:00 UTC,0.41525913802648345,899597.0336364198,14882.737366249276,21773431.53954649,2166350.96318831,2019-10-20
114,114,2019-10-21 00:00:00 UTC,0.4122784839817293,875440.6342424367,11792.921865896675,21341949.80130956,2123420.62042033,2019-10-21
115,115,2019-10-22 00:00:00 UTC,0.41260566238266255,1134184.5939773535,1762.0628306139834,20913467.96190251,2748834.2923551,2019-10-22
116,116,2019-10-23 00:00:00 UTC,0.4118673334534925,1109874.9036659473,825.65379616126,20500617.385059096,2694738.847967589,2019-10-23
117,117,2019-10-24 00:00:00 UTC,0.4099233808588409,1082784.0163987677,1324.1556035225428,20096324.8164458,2641430.24515996,2019-10-24
118,118,2019-10-25 00:00:00 UTC,0.2266286924828529,586866.8130697425,433.35413489666877,19701629.753486946,2589552.1288159303,2019-10-25
119,119,2019-10-26 00:00:00 UTC,0.4014913278745425,1123844.0528607336,16548.189225847145,19311310.28959236,2799173.9169318024,2019-10-26
120,120,2019-10-27 00:00:00 UTC,0.4148563746312215,1179228.7737609118,1377.4096699394067,18924928.440710872,2842498.86435797,2019-10-27
121,121,2019-10-28 00:00:00 UTC,0.3657207067071215,1017625.7960653944,41149.60024535454,18525609.414258234,2782521.6822637697,2019-10-28
122,122,2019-10-29 00:00:00 UTC,0.3281555223200945,893276.9130241243,21420.3269363734,18123427.662958007,2722114.52273776,2019-10-29
123,123,2019-10-30 00:00:00 UTC,0.35149848212345713,934232.8430200979,26254.27798354649,17710474.026193634,2657857.4034694307,2019-10-30
124,124,2019-10-31 00:00:00 UTC,0.3301891843474676,878332.7626385555,2334.8873518964724,16538752.424513927,2660089.4404653204,2019-10-31
125,125,2019-11-01 00:00:00 UTC,0.3160356406396088,785063.638021262,11991.457410121873,15402747.41915341,2484098.4277355894,2019-11-01
126,126,2019-11-02 00:00:00 UTC,0.3334131987616648,771342.099718825,21198.399301637968,14359667.630526373,2313471.99985987,2019-11-02
127,127,2019-11-03 00:00:00 UTC,0.3290134810522037,709072.8095497927,39126.48888034848,13414725.601177435,2155148.1941777514,2019-11-03
128,128,2019-11-04 00:00:00 UTC,0.6946435804679639,1399619.1434640123,326412.9301213889,12809616.979523733,2014873.7896938801,2019-11-04
129,129,2019-11-05 00:00:00 UTC,0.7130467372351936,1370763.4194928398,73099.78483699322,12438167.885557694,1922403.3263344178,2019-11-05
130,130,2019-11-06 00:00:00 UTC,0.5522618766811396,1032290.9934871636,69569.5218310033,11957976.866010627,1869205.6016808476,2019-11-06
131,131,2019-11-07 00:00:00 UTC,0.46714198070343604,838537.6059070772,57011.91334676457,11327232.297777988,1795037.9981785896,2019-11-07
132,132,2019-11-08 00:00:00 UTC,0.5986425219273376,1018491.5324269821,303229.4225171494,10874778.614272352,1701335.0958564302,2019-11-08
133,133,2019-11-09 00:00:00 UTC,0.5705958840352517,931998.2843175731,141776.11897549697,10441487.08913546,1633377.1595520196,2019-11-09
134,134,2019-11-10 00:00:00 UTC,0.5650778255615456,886210.0584790644,119678.03828866615,9989019.570421757,1568297.3537289202,2019-11-10
135,135,2019-11-11 00:00:00 UTC,0.5841543997105451,876428.6578574915,213670.65616505558,9554142.764383106,1500337.33939481,2019-11-11
136,136,2019-11-12 00:00:00 UTC,0.5985262031868709,858972.5406899655,437171.7421388381,9161495.8346725,1435146.0907080427,2019-11-12
137,137,2019-11-13 00:00:00 UTC,0.6307802921584936,866939.5669405882,437370.75007331494,8809828.831604723,1374392.2847905904,2019-11-13
138,138,2019-11-14 00:00:00 UTC,0.7859094128207509,1040419.0840561179,994983.697819464,8571300.262416067,1323840.9759235384,2019-11-14
139,139,2019-11-15 00:00:00 UTC,0.6753134637186703,868900.7342202484,834574.6782410708,8314906.5150846075,1286662.8327466974,2019-11-15
140,140,2019-11-16 00:00:00 UTC,0.6660173451889917,829448.7551082504,3286737.124982531,8038903.526236912,1245386.1165926284,2019-11-16
141,141,2019-11-17 00:00:00 UTC,0.787959824706372,959242.4417284656,4012025.1454431335,7816260.080207755,1217374.809795564,2019-11-17
142,142,2019-11-18 00:00:00 UTC,1.3914236080528777,1632462.7182746863,6677300.542426314,7816260.080207755,1173232.0113204867,2019-11-18
143,143,2019-11-19 00:00:00 UTC,1.002357607730084,1176695.5596836978,176015.37597907183,7906497.913976035,1173927.898196349,2019-11-19
144,144,2019-11-20 00:00:00 UTC,1.0011048809841796,1191338.3632187687,142661.54332172807,7906497.913976035,1190023.528851015,2019-11-20
145,145,2019-11-21 00:00:00 UTC,0.9796676915772388,1166756.3229974755,79033.07632656839,7906497.913976035,1190971.5233325998,2019-11-21
146,146,2019-11-22 00:00:00 UTC,0.9770574589739252,1160014.09203749,69662.61435748276,7906497.913976035,1187252.6854824896,2019-11-22
147,147,2019-11-23 00:00:00 UTC,0.9849920151082184,1168383.6348228126,500924.03837492346,7906497.913976035,1186185.8948109802,2019-11-23
148,148,2019-11-24 00:00:00 UTC,1.0608185317994838,1259708.8071290308,1031497.38213582,7906497.913976035,1187487.5573602265,2019-11-24
149,149,2019-11-25 00:00:00 UTC,0.9982703626975898,1189931.5622576366,707333.0794302556,7906497.913976035,1191993.2782959994,2019-11-25
150,150,2019-11-26 00:00:00 UTC,1.0121729340894978,1202370.4463524208,1177087.8736658324,7906497.913976035,1187910.0950609942,2019-11-26
151,151,2019-11-27 00:00:00 UTC,0.9972042419971042,1306134.6472036205,1177680.9755539007,7906497.913976035,1309796.5213102386,2019-11-27
152,152,2019-11-28 00:00:00 UTC,0.9746490321793776,1299017.318864475,1154502.9170201456,7906497.913976035,1332805.2211366682,2019-11-28
153,153,2019-11-29 00:00:00 UTC,1.0261274919615364,1348423.063638474,902666.70448867,7906497.913976035,1314089.2084090256,2019-11-29
154,154,2019-11-30 00:00:00 UTC,1.0339739940699073,1363798.3197876315,800862.8830485974,7906497.913976035,1318987.0611923966,2019-11-30
155,155,2019-12-01 00:00:00 UTC,1.0021770035686088,1310700.5811991673,1106330.0125423549,7906497.913976035,1307853.3797242905,2019-12-01
156,156,2019-12-02 00:00:00 UTC,1.0274083898318702,1354522.735967956,1226606.633918786,7906497.913976035,1318387.847883563,2019-12-02
157,157,2019-12-03 00:00:00 UTC,1.0034798131179263,1419082.479378627,1099191.8948776068,7906497.913976035,1414161.461773083,2019-12-03
158,158,2019-12-04 00:00:00 UTC,0.976158340963866,1377341.0305639626,1026377.4259375574,7906497.913976035,1410981.1623429514,2019-12-04
159,159,2019-12-05 00:00:00 UTC,0.9897626755532318,1401185.3634118126,1189243.394910898,7906497.913976035,1415678.1196347037,2019-12-05
160,160,2019-12-06 00:00:00 UTC,0.9863457627067233,1397197.9289826269,1217486.4607134105,7906497.913976035,1416539.6981566038,2019-12-06
161,161,2019-12-07 00:00:00 UTC,1.0267375816376267,1437711.6446684725,1255843.3244205394,7906497.913976035,1400271.7640620011,2019-12-07
162,162,2019-12-08 00:00:00 UTC,1.1005767897008831,1553870.5621511624,1171705.8010941122,7952997.67423056,1411869.2822637812,2019-12-08
163,163,2019-12-09 00:00:00 UTC,1.0834120429725915,1534182.370986229,971557.6330960541,8031380.416718814,1416065.4581398643,2019-12-09
164,164,2019-12-10 00:00:00 UTC,1.0772890822645236,1554168.6763876537,1010409.6259274428,8095372.609332069,1442666.3204649785,2019-12-10
165,165,2019-12-11 00:00:00 UTC,1.056454143690726,1526234.675964283,973505.6513921078,8095372.609332069,1444676.690492573,2019-12-11
166,166,2019-12-12 00:00:00 UTC,1.0467261950077162,1519829.5615945437,1001005.4651028268,8095372.609332069,1451983.8796843523,2019-12-12
167,167,2019-12-13 00:00:00 UTC,1.0525963048769544,1526039.0066346303,895088.8805262225,8095372.609332069,1449785.6391515834,2019-12-13
168,168,2019-12-14 00:00:00 UTC,1.0398686822066578,1501548.8029536647,963761.6256850556,8095372.609332069,1443979.2530026932,2019-12-14
169,169,2019-12-15 00:00:00 UTC,1.020085562545284,1473976.1151788232,844205.2766990002,8095372.609332069,1444953.4130264586,2019-12-15
170,170,2019-12-16 00:00:00 UTC,1.0398084455768235,1499299.223772772,925764.5062211918,8095372.609332069,1441899.4480671394,2019-12-16
171,171,2019-12-17 00:00:00 UTC,1.0356391907497209,1486235.185559313,686633.5169820975,8095372.609332069,1435089.7482774828,2019-12-17
172,172,2019-12-18 00:00:00 UTC,1.0102151265825858,1461626.1279348931,544111.4320539826,8095372.609332069,1446846.4087242156,2019-12-18
173,173,2019-12-19 00:00:00 UTC,1.005185131749896,1458916.04083371,380234.66810891294,8095372.609332069,1451390.390438752,2019-12-19
174,174,2019-12-20 00:00:00 UTC,1.002795812108251,1446382.6264277962,337173.4117790995,8095372.609332069,1442350.0865913671,2019-12-20
175,175,2019-12-21 00:00:00 UTC,1.0168114867017657,1468911.558730837,336258.1861143841,8095372.609332069,1444625.2603769747,2019-12-21
